wallet,type,rarity,score,final_ranking,token_earned
0xdca3a39531d4b4e642207ca285449705756d35cd,#10C,Common,60,2167,3307
0x38d1ab1ac009c8f8c137f76a55fc2c0d2713d461,#15C,Common,60,2168,3307
0x83fff145d79d7e2fb5647a75936ae069ebbaea2b,#11C,Common,60,2169,3307
0x9b7ccf3d85aad9e6c5c48f72f2ea398ceb2d6a85,#7C,Common,60,2170,3307
0x66280d279e924ef05da54eeceb30eb3ee315380e,#9C,Common,60,2171,3307
0x41c16d92f1a123ed5708f529040518a182e95f05,#12C,Common,60,2172,3307
0xa2a18307908455a080f43733425862f07cfebfc1,#7C,Common,60,2173,3307
0x1e209598db0dce352b1d3ed79f8a6a25bbc9f51d,#10C,Common,60,2174,3307
0xe8d2b436446d89f9407a6c8849e0dcdfc226180b,#13C,Common,60,2175,3307
0xa364eb779f52a91da6fb506178ef10920edacb85,#8C,Common,60,2176,3307
0xaa66ac9885f5287a009201c9c0134cb4b55d03a8,#9C,Common,60,2177,3307
0x364f3c4d013e60b45d1b75d06ac272af9d4cd278,#14C,Common,60,2178,3307
0x6c4879e4da0a9a2773990d437df1e9f2d78b13d8,#1C,Common,60,2179,3307
0xe9fc2c8a1477710d55b39fe4033db849d5f30aba,#13C,Common,60,2180,3307
0x47e4a9b92795c20a5321cea5ad7dae5c2f068f4c,#12C,Common,60,2181,3307
0xf06c622bf82bbc6f82914904739a585588a341c1,#9C,Common,60,2182,3307
0x3984a0add6fdb6a9f78ae5258cb15d0102420c9a,#14C,Common,60,2183,3307
0x5118772b12311b4ac0af8f907f8008cf985643f0,#14C,Common,60,2184,3307
0xd8c893203ff2da8fd366ec900162e6f755e9992d,#6C,Common,60,2185,3307
0xbc2f45c79e5aafc15bca5a248446ba7956c2353a,#10C,Common,60,2186,3307
0x1bc17dc17bd02f35291e723b693f2d3fbd631355,#15C,Common,60,2187,3307
0xc3b466e23156e8fee86e21435bf312091c7ee253,#11C,Common,60,2188,3307
0xfb907d2f6b6acb99b429991c31932806e2d5377a,#6C,Common,60,2189,3307
0x281ee2093ca8dd82dc10836126d29ad7016afa95,#1C,Common,60,2190,3307
0x4b037847ce0d7d3cfced62275de2d1152c765ff4,#6C,Common,60,2191,3307
0x0690431d32766157eeef9199b5a55603bd034f70,#15C,Common,60,2192,3307
0x9c6d45f457858a300174f73d88e6b004bb521791,#6C,Common,60,2193,3307
0x6f52de14dc628884cf9d8183e16bfe49e4c3e508,#6C,Common,60,2194,3307
0xe3e60896c83e39263a8c8e8e6f9c51b2c56dea4c,#3C,Common,60,2195,3307
0x0d40b4333cfdd22a07ed5390db795058ba4a68d5,#10C,Common,60,2196,3307
0x75180a8187c89659c199d080fad91e2694e1bafb,#6C,Common,60,2197,3307
0x39a0ec78957c24f04223fdb89a223d3c3a68a0a5,#2C,Common,60,2198,3307
0x58ff3e622f5dda91de2687dfe930ded3792ab46e,#11C,Common,60,2199,3307
0xc824a8921a94d692b45bf53e633187ec9d82e362,#11C,Common,60,2200,3307
0xf740cb08b20e63546a7a3134415093681bd51bfb,#10C,Common,60,2201,3307
0x89e43b715d4c3f0e6b26f253e4f8f083aaa02d28,#6C,Common,60,2202,3307
0xd113c57a18d40820fa7c932a6a12bb185aadf096,#1C,Common,60,2203,3307
0x37a833fb06d2107819c2dcf849ec5ba5426bc4b2,#14C,Common,60,2204,3307
0x5a15febb971592fada0cef24d1c4679497b40343,#5C,Common,60,2205,3307
0x5f1c289e27b6c40a0de219686997052c8d084f97,#5C,Common,60,2206,3307
0x8926a810e1e32ddc5d85ca89200b2aa85c4ace47,#11C,Common,60,2207,3307
0xc9abe5dc708021b8ce6843610002085c9b509787,#7C,Common,60,2208,3307
0x09bba0c89bc9e8e1ae4d71006ae77d5d8a5ef312,#8C,Common,60,2209,3307
0xe3328572cfc375840ac6c0f9a68f0756b621b5be,#5C,Common,60,2210,3307
0x4d4383331421300e11b196b9e75bdbf0ebb3c009,#10C,Common,60,2211,3307
0x4b49fc785c18e6f4435b14300c7151c3bb16aadb,#8C,Common,60,2212,3307
0x036ea692f3c96931a22d52d59952c988374ee292,#8C,Common,60,2213,3307
0x3a1f48dcb5dee9b28f03ea2a6540c9e4fda35a23,#6C,Common,60,2214,3307
0x7768ff0672d8ce49b6690109b2090cce32bea834,#12C,Common,60,2215,3307
0xb41a7646bb70da08342f37bac6f1bebf3848def3,#9C,Common,60,2216,3307
0xd1c40bb275f0102ab3b86b99e324a2f76f52b577,#13C,Common,60,2217,3307
0xeefd882ec3ba21b7ac1651fa0d14ead02e880241,#7C,Common,60,2218,3307
0x8ade6cb7c28cb6205fb2be7369a67bd1a7be574b,#7C,Common,60,2219,3307
0x74c916d59c879f382751dddce93614597cb81a56,#6C,Common,60,2220,3307
0xa0be9e667b973d6198f3613e9b83942668b1624b,#9C,Common,60,2221,3307
0x36006cb2cbab4afca16e35918bbb2eb3857eccc0,#8C,Common,60,2222,3307
0x543ba0803cef7f7d94dd9eac91f467eb47ba5a72,#5C,Common,60,2223,3307
0x1c4b3d19e79abf82ddd134451364f6e4eb257ec0,#5C,Common,60,2224,3307
0x32288cd5071a6b54d3bb29e26f56b72cf1084a2d,#5C,Common,60,2225,3307
0x71dd7f7f7136c740f9b2012d2cdd52b176675faa,#10C,Common,60,2226,3307
0xdd6d3470a32ce4c387346ad51082eb64f57e80d8,#3C,Common,60,2227,3307
0xbf562f4e40170f0f1f4ef8a9de79f6b98064e647,#2C,Common,60,2228,3307
0xa542687d46fcd9bc774e5c0a47f0551cfbc6fc73,#2C,Common,60,2229,3307
0x519ed8e5927be74490e10df18ec2e528626b0398,#11C,Common,60,2230,3307
0xbff98b30cab9f834133c00ef9254554244fe30c1,#2C,Common,60,2231,3307
0x8dc12ca9e991984a95b71ff20024f3dab306ebab,#14C,Common,60,2232,3307
0xe61680d81fa10ca677160d5d719a585408bbf405,#13C,Common,60,2233,3307
0xf4e53d63eb579858a27051fd598547a46ae57b67,#13C,Common,60,2234,3307
0x52e0679b50fbe2230a37fa29e86fbe3426444c1b,#15C,Common,60,2235,3307
0x46874febc7d14a8c2b7f621647db5dbef2010ce7,#2C,Common,60,2236,3307
0x9e204ca74304918f800aae5f8e5960a73806cfe0,#2C,Common,60,2237,3307
0xf348328dc8064ec92e39661aa124bbc8287cbda3,#14C,Common,60,2238,3307
0x6aff9af91d7222049e1b850f2ec8bcec76d16d1b,#11C,Common,60,2239,3307
0x40b1a70e90217fcf7e4055be796505421521a7be,#14C,Common,60,2240,3307
0xf6bc3ff7bb1012f2666a03475426dc91ddf701a0,#3C,Common,60,2241,3307
0x85d3c1676cf455967f91c6f474922b99ac86cd0c,#12C,Common,60,2242,3307
0x66ae863d023796760093be25cf2d2feb94a8f0e6,#3C,Common,60,2243,3307
0x573aebadadc00e1181c5c1b0edf037cdd35ca85f,#15C,Common,60,2244,3307
0xb7a5bf2223a1f9c4622282a0caa5c6ac5fa7bb05,#7C,Common,60,2245,3307
0xca963676cba79b8e8e2f761cf39c571398218798,#14C,Common,60,2246,3307
0x41bf10379a00a8453e8cd5933f13a03dd5c7aa5c,#11C,Common,60,2247,3307
0x6abc5104825964c6d381d34f3a1f0f9663ddc60b,#15C,Common,60,2248,3307
0x8afef62d8e6869069d6a275b81a7b67e6ea1cb8a,#8C,Common,60,2249,3307
0x6a6765c10ee909a41be667b5479ffd4aaff6d040,#11C,Common,60,2250,3307
0xbba5fb40092593a73730e8624a282fd46ebb30c0,#14C,Common,60,2251,3307
0xb03f5c2a7d30e3c54d89be654746c7b81bf9fa4c,#12C,Common,60,2252,3307
0x195aa36a2ca2f1de460a44605ed59b7f5b302975,#13C,Common,60,2253,3307
0x4b569bb6493c287f7e349d178e9bb33df52991f2,#13C,Common,60,2254,3307
0x9c2e0e11f32d3a63f6ef3a40210ed52e09cafb1d,#12C,Common,60,2255,3307
0x2857017274976e00288cc0ee53ffd3fc64b1dce8,#14C,Common,60,2256,3307
0xdab84e9197c6fdaee39d985b0101f3e72bafd9f9,#13C,Common,60,2257,3307
0x425dcc8ca910382053f00933c3d0952e1ff92190,#12C,Common,60,2258,3307
0x3e7232f8d80f6946af138790039afac7abf6ad27,#10C,Common,60,2259,3307
0xe67881a718170d320134b8c3bc4b5b31b01fb54f,#14C,Common,60,2260,3307
0xce57ac19d8ce7bdf8358aeee21caea9ed65ab434,#13C,Common,60,2261,3307
0x80d5de687487c01f27f7b7c245f33b97d91f2d5b,#13C,Common,60,2262,3307
0x6a3609e793fd2b811617888bbb0ed6c33f86ba16,#1C,Common,60,2263,3307
0x26ab0439f494a7ae5f32d8df04efb33f1d95dff7,#14C,Common,60,2264,3307
0xef0f0a37e6338d5781ea8eeecd7ff9b4d7633bda,#13C,Common,60,2265,3307
0x5177098a27a44ce0adcb3f929265c11978aa21fc,#12C,Common,60,2266,3307
0x9643ff960099f0eb18540a56f77cbfc9558adcb2,#6C,Common,60,2267,3307
0x2d73bb2a3049fe06e0f93e519e523f176c7e7611,#11C,Common,60,2268,3307
0xdea239aa1c6c891ec67bdec5808ac4286b1c93be,#12C,Common,60,2269,3307
0x1918ec4e049ecb54ba8bacdc9d55129ac9bb70cd,#11C,Common,60,2270,3307
0xdbcc61a6ca10732a373058a1a7ec38fc6c4bda82,#13C,Common,60,2271,3307
0xeb606d3b0f193e67668b21f1b1c95854ca84a03f,#13C,Common,60,2272,3307
0x63eae5baf4411cd183473576075afa5085389e88,#12C,Common,60,2273,3307
0xfeff978b417bcf46e5c6c1b8f0d01bf3d8e9526f,#14C,Common,60,2274,3307
0xe4b4814cdafee881c09791f928001c4955471884,#4C,Common,60,2275,3307
0x89757fd590c692d32cc107da0081c3c996083222,#13C,Common,60,2276,3307
0x933f001c5915572e8def78e505be98f06f1ddc13,#5C,Common,60,2277,3307
0x203d5515f88dfea64f448791e389a99ff6570939,#7C,Common,60,2278,3307
0x87e87364bb9827a22fceb685de683846b239324e,#7C,Common,60,2279,3307
0x7fbaa085b190fc82f5e6eadfacbdbef725b0eb1f,#10C,Common,60,2280,3307
0xbe0c7365615ea6e31d5e09b999d523dcfe2d2673,#11C,Common,60,2281,3307
0x00c04112e21cd0514021c98aa095f223f94b5062,#11C,Common,60,2282,3307
0xb2fa6910b54eb0b26983031916c90c319b8851f4,#1C,Common,60,2283,3307
0x1ff9f44b2c09432802ea967f16096590243be415,#14C,Common,60,2284,3307
0x7722faf60858ee664484baa9a07d53423581663d,#8C,Common,60,2285,3307
0x896af85ff3a25186197571ab02b46a5a7c33b811,#15C,Common,60,2286,3307
0x63e677f645c59fc9df6c90d36c56cab53db97cb9,#8C,Common,60,2287,3307
0xe6f764b80573e5f8b22614efd31a0e218c58ff0a,#10C,Common,60,2288,3307
0xf5516f874c496083e47d4753dc4085313b828868,#10C,Common,60,2289,3307
0x506148c8c17e1fd4ac686726e23e3dde881e8674,#15C,Common,60,2290,3307
0x4631835cc055ecacbc9107bacdf8cf39e7688771,#10C,Common,60,2291,3307
0x166dff0c689c099d5b9d2d8ad08a59b01759f72e,#12C,Common,60,2292,3307
0x37f394e617d9afc0d5d493531eb0de91b4e80c11,#15C,Common,60,2293,3307
0x744081cbe9c10e423ddb982451803a10d3aaa0cd,#11C,Common,60,2294,3307
0x1ea709e75b2b5069bd44bc6eec867906005aee4a,#10C,Common,60,2295,3307
0x6b8a0dc93ef2b0d868b6f05652817f68c94deddb,#9C,Common,60,2296,3307
0x250027c08c3e9eb4818e43ae1513e7b5e81db0dc,#2C,Common,60,2297,3307
0xabc6d1e19510d062d925fca1f0efc1c857da3386,#11C,Common,60,2298,3307
0x5768d5eaa01266c89b7f20b51ba0f516801d8d69,#12C,Common,60,2299,3307
0xa983701d655efe4e61c7e6505ece7a22cb3946be,#6C,Common,60,2300,3307
0x3afc44a291f2f4fd82249d81f5ab0fb3a28b1aca,#2C,Common,60,2301,3307
0xfd5306a3e3551d6cb95b4dabe0fa3eb30a8bffa1,#14C,Common,60,2302,3307
0x0c7107caa89f94f9f6cdd0967c5102cecca97fd0,#4C,Common,60,2303,3307
0xf87a71c88d5dcb0074aaa2bafa662595c8bdbec7,#5C,Common,60,2304,3307
0x4f427b11d65eca2e0168099461cebfb467a6ff68,#13C,Common,60,2305,3307
0xd443d3297c469a1389af70ace651b91c0934f9d3,#2C,Common,60,2306,3307
0xe871d9aba90a4ae284536ecded6d272cd4578781,#4C,Common,60,2307,3307
0xa754cfa16f313e3959d4aba33d8a8e9e998a8d09,#2C,Common,60,2308,3307
0x96f68255d10d9ceb24d4ce98e17f9f37f9af87bb,#10C,Common,60,2309,3307
0xca02d0d5dfdefda90d6dd3a4f175f1351f835d8f,#2C,Common,60,2310,3307
0x153737948c39ddfd6e017e8f9a15de1012948b02,#1C,Common,60,2311,3307
0x0b92a0c3c401bfbccdee7ea2de34a5e22d9eb0d0,#4C,Common,60,2312,3307
0x1ad731c4377c4cd620d34ddb072280cba0c279c7,#2C,Common,60,2313,3307
0x5da2a49eb2c464ad94d2ad3dd6a41b4d0e0525e3,#5C,Common,60,2314,3307
0x21c95da51ad9e2daf0c997dcb17523f351db6616,#6C,Common,60,2315,3307
0xb0a95a712c3baaff2d489112be181bc22b30b946,#3C,Common,60,2316,3307
0xe2d40ea262a5a2ea8d7b34a02715472c433bf42e,#3C,Common,60,2317,3307
0x121b6c2e231723994dd558071e2208dc53632f27,#14C,Common,60,2318,3307
0x8f3bae3598d015f8e9caa9f0693aa58d54834d3e,#1C,Common,60,2319,3307
0x032d5c7a582d03241a8d003fe0198bb627fe0f2e,#10C,Common,60,2320,3307
0x4d9cadc0c4f0b801ba6371731de96fbaf4e0c568,#15C,Common,60,2321,3307
0xecfbb7faacf636d8de5b2132a70b685c5e9eda96,#7C,Common,60,2322,3307
0xa5041fa6ec0c7e8d8bd2cce73aae788a5ebbc89d,#4C,Common,60,2323,3307
0x510e75ccd237cf660613b89485d7c42057d8edcb,#9C,Common,60,2324,3307
0x31c2788d20789c5eeb51368ed0f37169cb692fa3,#3C,Common,60,2325,3307
0xbf4bbb164f8117950f93adcc03996b5f629c368a,#5C,Common,60,2326,3307
0xf893e4272653c4d4e93d9125770ce4fcfd82dec1,#4C,Common,60,2327,3307
0x92aacfa45fab371953439f94b9910e1b7427680b,#5C,Common,60,2328,3307
0x6c47393410fe5e6840ce83400b521ee2c801bcd9,#1C,Common,60,2329,3307
0x860a3698f739249c1937cc11f24d8d2b875843c4,#6C,Common,60,2330,3307
0xfc26bf99eeaedf44b8a968d3802dc515381d4f5a,#2C,Common,60,2331,3307
0x0e6a5d121946f9108f45eb05aaa0b85e99fc72c2,#2C,Common,60,2332,3307
0xd602999152849d5461fc92e98e1bfe16b7412ff6,#8C,Common,60,2333,3307
0xaef0fe47f03922b15b05c61ef8f70c63b42bd2de,#9C,Common,60,2334,3307
0x437c229e3d78357bfa13bf86463f6231278778da,#3C,Common,60,2335,3307
0xa2614e478de243138d0a836111f1c9b3e427070d,#15C,Common,60,2336,3307
0xd4e4dfbf0a7dff2b476a2d2cb8e50036e9d5c95e,#10C,Common,60,2337,3307
0x16ac5dd8284e2cc022b6b0feecc3dabe007116b8,#9C,Common,60,2338,3307
0x3808a504bcea57a0fd01e5b765eb2fe6b86509e2,#12C,Common,60,2339,3307
0xf0726f463ec62efb72fc36089c6c2092d1fbba36,#1C,Common,60,2340,3307
0x42b4efe2dd51f81776b78c78e071f3daa78e838a,#9C,Common,60,2341,3307
0xee18e9dfcdb5a00efd292791b3f35b895e8711a0,#9C,Common,60,2342,3307
0x56061ab16454fc72d18089b6b939518f5f25b7dd,#9C,Common,60,2343,3307
0x41adc3b6c9ae950428c2a5627a9ae7fa73424a47,#9C,Common,60,2344,3307
0x24de4ea7901a70416d37588cb314f0e301d0365c,#2C,Common,60,2345,3307
0x57542cfd03431a9e72b4d8faf88d67060439b394,#11C,Common,60,2346,3307
0x3310adeee1790cd8745c048229969fafa6a1c29f,#10C,Common,60,2347,3307
0x3ca6a7a1ec466a81f9ab62342b6d719a9a11aa63,#13C,Common,60,2348,3307
0xd01a6fd0247b4a0ea2dd4c51a8ddab44f8dd1c58,#14C,Common,60,2349,3307
0x25fa8013e74677b4bcc549f6f7acee74a3b85942,#14C,Common,60,2350,3307
0xfd513897218ebb5903495225fe1f5f174eb908d7,#10C,Common,60,2351,3307
0xfe49c7cee348ebb608a4f23698af079909497cc2,#7C,Common,60,2352,3307
0x738b3590a159ba88088698658a7f57f283404de7,#3C,Common,60,2353,3307
0x4ed50e16b151e24d5664193fed2f0a257b725633,#2C,Common,60,2354,3307
0x53b78d8621f89392844027c84d688f5912e96839,#6C,Common,60,2355,3307
0xd881e58c49b9c8fc5846b47abcf86eef74fd4fa8,#1C,Common,60,2356,3307
0x70e347f41e8db3f021d21812049a33c30c15e6c7,#4C,Common,60,2357,3307
0x4366ba11016f2ff1ec5720d3febe8280ea84299b,#4C,Common,60,2358,3307
0xd420dd8ab921b29895333c0e23fc8d2500a1eba7,#3C,Common,60,2359,3307
0x55c68f514a5d1003fe428883486328ee9820d4fa,#3C,Common,60,2360,3307
0x21594a8a81baeb3fd7d24a8396f5261e908153e4,#3C,Common,60,2361,3307
0xc3cfab1a6e441eb04e0e4805e548d31c7652b046,#2C,Common,60,2362,3307
0x226556697de39616a44e9a7b8020271bfbe57557,#5C,Common,60,2363,3307
0xf9bada1f71e88b5f0b1ebf0c50e73242d913053a,#1C,Common,60,2364,3307
0x443f3af48510c7890523c33ad36cf97b82c38b70,#5C,Common,60,2365,3307
0x842c758677a849ba6ccf01cf250e0ebe068c1a11,#6C,Common,60,2366,3307
0xb74de2a172c68611c7d24363c2c7782339210de2,#6C,Common,60,2367,3307
0x09aab3c5ce6f3662e69c37c914ae9809db87b7a2,#5C,Common,60,2368,3307
0x31053641860983d670611abe20acc088dcaef6f8,#8C,Common,60,2369,3307
0x17365a68ed22dcdaa48429122a2e01a490c730ad,#7C,Common,60,2370,3307
0xa4d3fcd151f718d4958feca9376d5f9ca86bc711,#5C,Common,60,2371,3307
0x9b643e1c7c05f42613c7c779d1a2b7acfeb8dcc9,#11C,Common,60,2372,3307
0x23e404fd664b4ee45b91e28a6b4e6becfc0d7215,#13C,Common,60,2373,3307
0xdd51c78b8a4949057e8c5e04bde019f86eda53d3,#10C,Common,60,2374,3307
0x6ab5b7e1882255bdb50f2ed66551a2892a04719a,#11C,Common,60,2375,3307
0xa1a8581c2b6b8daefcfaef68d5111fd3c60be6a7,#4C,Common,60,2376,3307
0xf9cf361d11985b479541ed9043c62764f6e47d1e,#9C,Common,60,2377,3307
0x62084cdf897a3889663e02ebed49c38cbb6f1611,#8C,Common,60,2378,3307
0x0c1a1690d885f45fdbc0ebf2a5a5b73c2c6b0a7f,#3C,Common,60,2379,3307
0x4a9f43b447c658f5cd85fdca5323ce48a41a6a3e,#10C,Common,60,2380,3307
0x0f646668d93e5cb76851f1db85c7196f202c02e7,#14C,Common,60,2381,3307
0x16631f82004b97928b96434c2c21f9a378045d64,#10C,Common,60,2382,3307
0x4000f925ca1296260f552ba6d2e940b927312e10,#4C,Common,60,2383,3307
0x5a949305fb80b724d293ba3494d6e0a09a7b520d,#4C,Common,60,2384,3307
0xcdf832db31c2dec28244bd4fda2a909c6b6ee94a,#4C,Common,60,2385,3307
0x4b6ddd11e30a69f7dcdd1a7510f55250d2ce65ef,#10C,Common,60,2386,3307
0x9287d1133d7ae0df1ba0ca4f97ce06de2f6e2443,#11C,Common,60,2387,3307
0xaa4ead948531c84e6d4f4d969096b566923a8f18,#3C,Common,60,2388,3307
0xe0b8418a697db82c02a148bb000120d9fec07322,#11C,Common,60,2389,3307
0xa8e0963edf3cba184116cf9f6f6dd6d8efd8248b,#10C,Common,60,2390,3307
0xc57379fbfa12ddaf84b431428382985d1e9cdce4,#3C,Common,60,2391,3307
0x54c41a3e676a48f7a7cf7505f99cb557c3d9012c,#15C,Common,60,2392,3307
0x534ff26a422dbb938c7e5876daec3978763875b7,#12C,Common,60,2393,3307
0xc14f644477b569f7396e548c6753ba568e2e6c12,#1C,Common,60,2394,3307
0x61212a647dda1c9994517ba6909e8a120dc19359,#5C,Common,60,2395,3307
0xa39d039ac6b14c8bf968dc73f9167f2fb9de790c,#11C,Common,60,2396,3307
0xa4d60497d8bf486e0a749fa90d1f8e7d447c8e30,#11C,Common,60,2397,3307
0x215f45383f1b372ae6c83f936e0b4bada89fe386,#9C,Common,60,2398,3307
0x228c047074dfb7608612b7b73304781e198ac209,#9C,Common,60,2399,3307
0xf86b2bd848e117624dde42aed088215223a4f6fa,#13C,Common,60,2400,3307
0xb1d9d10edab2934f5a80e1d6738ebdc84139ae3f,#10C,Common,60,2401,3307
0x0f2975c71fdc7d25313824a4fb7195cc1870f4a2,#12C,Common,60,2402,3307
0x2ca937aaa98c4ee88951b089ab17a99642688ef4,#12C,Common,60,2403,3307
0xb58869131cabd1d9299103b7a05b9ebb775139c7,#2C,Common,60,2404,3307
0xe34e61c3c268f6acd1b10dc091d4bf2717b4a03b,#13C,Common,60,2405,3307
0x0d223a04abee32857500957a4740b26702075380,#12C,Common,60,2406,3307
0x788ef73658e3dc6ed6b2ac5ee707927b9fd2e7c5,#7C,Common,60,2407,3307
0x5c71d75df4d609f4a3c432f1598581d80fb25cd3,#5C,Common,60,2408,3307
0x5a76fd69e2665281daac4c47b2754a0b5cc0b3b4,#3C,Common,60,2409,3307
0xc88085e14dbf9714267fddc7d0ff6e0071cc7771,#4C,Common,60,2410,3307
0xed1c894dd96ef9f402a495748dc30a0d976c5da7,#12C,Common,60,2411,3307
0x1f9e674c9f919aa87a726f1fef02fd75870a7f5a,#12C,Common,60,2412,3307
0xe5278c141275e373a581379c3c7b650e6788729c,#6C,Common,60,2413,3307
0x563b6e1d163cdfb01b25251e791217b0fd5f94a9,#6C,Common,60,2414,3307
0x7121789d68c9f3dc7e9182e1f6126cf49e530f6a,#5C,Common,60,2415,3307
0x824efc8d6cfda7bf629fd939a894dc6a67e59d52,#7C,Common,60,2416,3307
0xce3b96da1ad708ca3c9481913e44ec9d928b36e2,#11C,Common,60,2417,3307
0x10ce5e45fe7a4c05782b28aad0d1b5be6a78d1b6,#8C,Common,60,2418,3307
0xc8503e217cc6a47202a80453a7d413b18cf05e61,#3C,Common,60,2419,3307
0xdb52ee2c04cba4b4f406f501d7445631fe7dbbca,#8C,Common,60,2420,3307
0xb2763880ce5094fe390c3a9e43a80e170eeed65f,#12C,Common,60,2421,3307
0x4716d312c4e07441cba2f00faacdeb1b3f7d2b87,#13C,Common,60,2422,3307
0xff5facccc1d4354b5584dbcbf34c8bff4249f17f,#13C,Common,60,2423,3307
0xb2fd1f9c2665de10dd254ee89460075b7c2eddd0,#11C,Common,60,2424,3307
